user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
U29855,64,Female,not available,,,6874.696194028384,8,UPI,N,2
U28666,28,Male,09-07-2019,2021-08-02 00:00:00,india,2631.7753309050236,ten,UPI,Y,0
U07158,26,,09-07-2019,,,4231.848992713142,3,UPI,,
U10248,51,male,29/10/2019,N/A,UK,6564.100197151872,4,creditcard,No,five
U07400,31,M,09-07-2019,2021-08-02 00:00:00,UK,3163.503878726575,9,Debit Card,,0
U19554,48,female,09-07-2019,2021-08-02 00:00:00,,3840.30092524928,-1,,,6
U09874,89,,29/10/2019,,,4586.549754764176,13,COD,no,1
U15151,36,F,29/10/2019,N/A,USA,1829.2962609409878,3,,no,5
U18639,85,M,not available,,Germany,2284.9460832154864,9,,N,
U01154,55,M,29/10/2019,N/A,U.K.,7397.639873308208,1,Debit Card,No,4
U04499,37,,29/10/2019,N/A,USA,3609.9074777285227,12,creditcard,Y,3
U06295,61,Female,not available,,United States,4393.355171254282,4,Credit Card,No,6
U22581,74,female,not available,,U.K.,4269.4677189972235,2,,N,
U27767,48,Female,09-07-2019,,UK,4735.636237188187,3,,Y,
U26272,27,,29/10/2019,,U.S.A,8700.259013804562,9,UPI,yes,3
U12183,31,,,2021-08-02 00:00:00,germany,6574.058469008962,2,COD,yes,
U29299,77,Other,29/10/2019,N/A,india,2422.7488156810514,10,NetBanking,N,
U12874,20,Female,09-07-2019,2021-08-02 00:00:00,U.K.,4757.377422730588,7,,yes,1
U18032,?,,2020-07-19,2021-08-02 00:00:00,germany,7182.327637867287,13,COD,Y,5
U05539,73,,not available,N/A,USA,-801.7684782194583,0,upi,N,1
U09637,80,,29/10/2019,,,3718.279220014913,12,Credit Card,N,0
U20583,200,male,,2021-08-02 00:00:00,U.S.A,3748.3927664338407,ten,UPI,No,6
U28499,66,female,,N/A,UK,4287.972142741215,0,,N,five
U24829,44,F,29/10/2019,N/A,UK,6970.84793273865,12,Credit Card,No,2
U15586,46,F,2020-07-19,N/A,germany,3379.2075341053724,0,Debit Card,,
U27759,59,,not available,,,7352.456525956755,3,UPI,Y,
U02557,39,Female,29/10/2019,2021-08-02 00:00:00,,2570.238082117774,4,upi,,2
U05592,26,Other,09-07-2019,N/A,U.K.,5015.97178835534,8,creditcard,Yes,
U16482,42,,not available,N/A,Germany,4252.390050866456,4,COD,Y,3
U02200,25,female,,,UK,2140.5493368026323,10,,yes,0
U14172,24,F,2020-07-19,,india,6427.383027441664,7,Debit Card,,5
U02961,22,Male,09-07-2019,2021-08-02 00:00:00,UK,5483.613500614521,12,Debit Card,no,1
U14207,12,Other,29/10/2019,,,9243.634699546634,4,upi,no,
U21357,33,female,not available,,UK,2204.8292713649316,12,upi,No,
U20817,32,Female,29/10/2019,N/A,germany,3564.411255184951,4,,Yes,4
U11969,68,M,,2021-08-02 00:00:00,U.K.,2315.3625183484282,9,creditcard,no,3
U02869,64,Male,2020-07-19,,United States,4382.469713099677,9,upi,Yes,5
U27810,74,female,09-07-2019,N/A,,3572.7172641478255,1,Credit Card,N,1
U28367,41,M,,N/A,India,2844.5678980258995,0,COD,no,2
U17340,69,,29/10/2019,,,873.7218711960959,12,Credit Card,,
U13992,39,Female,09-07-2019,,UK,3503.3398056775677,8,UPI,Y,4
U28643,75,M,29/10/2019,,Germany,9866.99449641631,7,upi,no,4
U24736,27,Male,29/10/2019,2021-08-02 00:00:00,United States,2871.638252726709,14,Debit Card,,0
U05699,68,male,2020-07-19,N/A,India,6233.804185607174,0,UPI,Y,6
U23328,62,male,2020-07-19,2021-08-02 00:00:00,UK,7542.910589669846,ten,upi,,6
U20877,73,Male,2020-07-19,,U.K.,4912.122314207589,1,NetBanking,yes,4
U25876,39,,2020-07-19,N/A,UK,2636.6030240875016,13,COD,No,3
U21295,27,female,2020-07-19,2021-08-02 00:00:00,UK,1762.3728456150147,12,upi,no,five
U03987,14,male,not available,2021-08-02 00:00:00,U.K.,7321.714298574414,3,creditcard,Yes,five
U26103,78,,2020-07-19,,,7632.010244739999,5,COD,yes,2
U22399,17,female,2020-07-19,,Germany,5854.917125189957,1,,no,2
U13446,18,female,09-07-2019,,U.S.A,2540.6089848816664,14,Debit Card,,0
U01218,41,male,09-07-2019,2021-08-02 00:00:00,U.K.,1171.367435266699,-1,Credit Card,no,4
U20880,23,,09-07-2019,2021-08-02 00:00:00,,2133.9580976804114,10,Credit Card,,2
U04735,22,M,not available,,USA,5236.858870095887,ten,Credit Card,Yes,3
U11296,27,Female,2020-07-19,N/A,,9097.63688875933,14,NetBanking,,0
U27311,77,female,not available,,USA,7064.064020779377,13,,Y,2
U04555,31,,not available,2021-08-02 00:00:00,germany,3212.7539501967567,0,creditcard,,2
U09146,29,male,29/10/2019,2021-08-02 00:00:00,india,5361.028672017389,9,,yes,five
U08050,24,,not available,N/A,U.K.,3812.1497786225073,8,COD,no,4
U12757,16,female,29/10/2019,,Germany,2657.5272336063254,6,NetBanking,,2
U19830,86,,,,U.S.A,3905.0853143733957,3,,no,0
U17429,39,,09-07-2019,N/A,india,5222.606474232326,11,,no,five
U06893,14,M,29/10/2019,,Germany,3618.994846457008,ten,,no,five
U18077,10,,,,Germany,6112.910639136487,11,COD,,five
U14373,69,Other,not available,,United States,2914.6634621700737,13,Debit Card,Yes,2
U14565,40,,29/10/2019,,,1280.501735561283,-1,creditcard,yes,6
U03436,29,Other,not available,N/A,Germany,4271.678625775072,4,COD,Yes,6
U08754,,,29/10/2019,,United States,5481.144604931843,ten,,yes,3
U10677,73,Female,09-07-2019,2021-08-02 00:00:00,U.S.A,4653.447205809487,9,upi,Y,5
U05895,73,female,not available,,U.K.,6763.283440328505,2,creditcard,Yes,4
U19738,38,F,2020-07-19,,germany,2756.4906566664345,7,COD,no,five
U16609,19,Female,2020-07-19,N/A,India,5968.92195381712,11,,Y,five
U15636,38,,29/10/2019,N/A,Germany,7355.485912435433,2,Credit Card,,2
U21277,40,female,09-07-2019,,,4601.370556327706,11,UPI,N,
U07022,84,M,not available,N/A,germany,7298.507896470499,8,creditcard,,1
U09151,39,Male,not available,,U.K.,4636.283192545885,6,Debit Card,No,3
U05600,34,Male,29/10/2019,N/A,United States,3603.727080871605,9,creditcard,no,0
U29124,89,,09-07-2019,,UK,925.8123647599205,,Debit Card,yes,five
U27643,67,M,,N/A,India,6389.811426331506,7,creditcard,Yes,2
U07996,66,Female,not available,,germany,3553.349544838833,5,,Y,0
U09007,72,Other,,2021-08-02 00:00:00,india,4511.327331013683,2,Credit Card,,1
U12946,46,Male,not available,,,3321.3234565341236,5,creditcard,,0
U24067,67,F,29/10/2019,,germany,8556.26538441984,0,COD,Y,1
U04642,37,Male,09-07-2019,N/A,U.S.A,2468.721006295244,ten,UPI,No,
U29887,36,M,2020-07-19,2021-08-02 00:00:00,USA,4480.760995298715,8,Debit Card,no,2
U11312,79,Female,29/10/2019,N/A,india,6004.248835940112,6,,No,6
U07679,46,Other,2020-07-19,,germany,6595.681872701922,11,UPI,Y,1
U08208,15,male,,,,4392.301575113403,6,Credit Card,yes,3
U23723,86,,,,United States,5307.655352938816,11,,N,3
U25819,71,F,29/10/2019,2021-08-02 00:00:00,U.K.,5697.3212992354565,11,COD,Y,6
U18589,42,male,,N/A,U.S.A,4795.761125847926,2,upi,yes,1
U10716,87,M,not available,2021-08-02 00:00:00,,4565.493374031203,,NetBanking,,3
U17453,49,Female,09-07-2019,2021-08-02 00:00:00,,5478.360881537679,3,NetBanking,Y,4
U03444,50,F,29/10/2019,,germany,3644.8747292172493,9,COD,Yes,3
U10757,51,Male,,,germany,4359.828738702303,5,Debit Card,no,3
U14434,18,female,,N/A,India,4104.627069390415,0,Debit Card,no,1
U01060,27,,,N/A,USA,5496.0996699474545,3,Debit Card,no,2
U18711,24,Other,,,,5400.674301414781,,NetBanking,,five
U03420,13,M,2020-07-19,,U.S.A,5559.345653162845,13,upi,,
U00301,43,male,not available,2021-08-02 00:00:00,Germany,2855.8368445366546,4,COD,,2
U12468,71,male,not available,N/A,Germany,6431.762033322296,10,,N,0
U16990,47,female,,,U.K.,2415.088717388028,7,COD,N,5
U19554,twenty,,2020-07-19,,United States,4097.846908956717,3,Debit Card,no,5
U00699,80,F,,2021-08-02 00:00:00,USA,4083.41075037231,11,NetBanking,N,5
U21472,32,F,09-07-2019,N/A,U.K.,5784.731239014169,3,,Yes,0
U25715,29,Other,not available,,germany,6670.870909570822,13,,Y,five
U00190,65,Male,29/10/2019,2021-08-02 00:00:00,United States,5311.005825215712,13,,,
U10492,62,M,09-07-2019,,UK,3820.973974615995,7,,Y,4
U17364,11,female,2020-07-19,2021-08-02 00:00:00,,6685.250779404571,8,Credit Card,Y,five
U02975,30,Other,29/10/2019,,India,2743.8650653029404,4,NetBanking,yes,4
U06102,85,F,09-07-2019,,Germany,3161.2637747787276,8,,Y,0
U17568,51,Male,,N/A,,6793.595907477005,13,UPI,yes,3
U19711,66,,,,U.K.,7380.809173179004,12,,,
U19778,58,M,not available,N/A,United States,5452.76089628133,0,COD,No,5
U24703,19,Other,29/10/2019,2021-08-02 00:00:00,india,6508.624914010079,2,Debit Card,,2
U26641,81,Male,29/10/2019,2021-08-02 00:00:00,germany,5098.708041379183,2,UPI,Y,
U01816,70,Male,2020-07-19,,U.K.,6136.23468429707,2,,,4
U22238,30,Male,not available,,,6560.609053123828,,UPI,,5
U23093,69,Female,,N/A,germany,6592.553604299332,0,NetBanking,N,4
U00569,22,Male,29/10/2019,,India,6556.57542995841,-1,Credit Card,,3
U05442,57,Male,29/10/2019,2021-08-02 00:00:00,india,8220.622213620352,11,creditcard,N,4
U01895,49,,not available,,USA,5137.239464673446,8,,Yes,
U19117,72,,29/10/2019,,U.S.A,5822.380860760079,ten,Credit Card,No,0
U03863,85,female,29/10/2019,N/A,UK,2750.8193430518095,3,COD,No,
U12913,twenty,male,09-07-2019,N/A,U.S.A,4920.468913574338,1,creditcard,Y,
U07455,18,Other,29/10/2019,N/A,germany,6278.268545423958,0,,no,1
U04014,66,Male,2020-07-19,2021-08-02 00:00:00,U.S.A,4990.73615112488,11,,,3
U11093,60,,not available,N/A,,4905.946499263036,4,UPI,Yes,
U18070,49,Male,not available,2021-08-02 00:00:00,USA,4992.008910722917,14,NetBanking,,4
U03009,85,M,2020-07-19,2021-08-02 00:00:00,,5472.704793429514,13,NetBanking,Yes,2
U24190,82,F,09-07-2019,,india,5274.3994393117955,,,,1
U16538,73,Female,09-07-2019,,India,3010.852513979826,7,,No,5
U10729,79,male,,,UK,3574.0814348871972,10,creditcard,N,6
U01409,73,female,29/10/2019,N/A,germany,5391.528224817601,0,UPI,N,1
U12249,34,Male,2020-07-19,2021-08-02 00:00:00,india,4824.7364138742705,8,Debit Card,yes,5
U00784,37,Male,not available,2021-08-02 00:00:00,India,5206.096733094324,13,creditcard,,6
U27751,19,F,09-07-2019,,,4219.575481302533,12,,yes,5
U08096,37,,2020-07-19,,germany,8888.592115019124,6,Credit Card,N,2
U07560,45,Other,,2021-08-02 00:00:00,India,7185.34454157266,1,UPI,Y,five
U12533,20,Female,,2021-08-02 00:00:00,germany,2664.3157377137145,9,creditcard,Y,3
U07343,30,,29/10/2019,,USA,5648.68043268514,14,,,
U07206,35,Male,09-07-2019,2021-08-02 00:00:00,USA,4636.125187530693,3,COD,No,2
U21980,27,female,,,United States,4267.160649847911,0,Debit Card,,5
U05801,77,male,29/10/2019,,UK,3777.9878774509516,7,UPI,Yes,five
U19190,50,M,09-07-2019,,USA,7802.954704141162,11,UPI,,0
U16921,24,Female,,N/A,UK,6174.392771283195,12,COD,,0
U05986,32,Male,not available,N/A,germany,3988.77074073224,5,upi,Yes,6
U18225,50,female,not available,,UK,3779.9289917943515,10,Debit Card,no,3
U29592,15,F,2020-07-19,2021-08-02 00:00:00,U.K.,6102.264825161499,1,UPI,,6
U10647,80,Male,not available,2021-08-02 00:00:00,U.S.A,5417.17237577694,,,No,five
U08716,69,Female,not available,N/A,germany,6226.120076557644,4,,,3
U23355,88,male,09-07-2019,2021-08-02 00:00:00,U.S.A,4077.6184624528614,12,,,4
U22009,61,Male,29/10/2019,,india,2915.9693679517445,0,UPI,,5
U19334,18,female,not available,N/A,United States,1425.9315160851938,11,,Y,0
U24376,39,Male,09-07-2019,N/A,,6622.449293399562,0,Credit Card,Y,6
U12323,53,,not available,,,5151.125166956592,2,,yes,3
U04780,71,male,,,germany,2166.820246208722,10,upi,,
U28691,52,female,09-07-2019,N/A,india,4808.491013302477,2,,No,five
U02368,37,M,29/10/2019,,U.K.,5102.957970592155,-1,Credit Card,yes,4
U12039,17,F,2020-07-19,2021-08-02 00:00:00,UK,6569.195882446094,4,Credit Card,no,3
U06655,60,F,29/10/2019,N/A,UK,4732.26211685329,0,creditcard,yes,
U08173,39,,2020-07-19,N/A,USA,3573.3552575146873,ten,Debit Card,Yes,4
U04495,20,female,not available,N/A,USA,7653.463780375112,ten,upi,Yes,0
U10893,29,female,09-07-2019,2021-08-02 00:00:00,Germany,4639.060033211603,0,,,3
U25547,40,female,29/10/2019,,india,3442.267423100379,5,UPI,N,3
U22386,43,,,N/A,,2727.3449439245596,1,upi,no,4
U22998,21,male,29/10/2019,N/A,U.S.A,6574.058469008962,-1,,,6
U25742,57,M,2020-07-19,,USA,4173.959524372139,,,,4
U13403,37,Female,not available,,germany,7269.112994355655,12,Debit Card,N,6
U13121,76,Other,09-07-2019,,UK,5210.3250645828375,12,UPI,N,3
U22303,72,Male,not available,N/A,,3578.867938694829,4,UPI,,6
U10966,57,M,,2021-08-02 00:00:00,,6513.927642312736,-1,upi,,five
U26558,51,Other,2020-07-19,,,5217.769126230252,14,,no,6
U00853,61,,2020-07-19,,Germany,6655.014623198658,11,NetBanking,Y,2
U20530,14,male,2020-07-19,,india,7314.353526159145,ten,,,4
U28312,86,M,not available,2021-08-02 00:00:00,Germany,1103.3613550124032,7,,No,0
U20153,21,Other,,,UK,1532.1707618145224,4,Debit Card,yes,
U16958,68,Other,29/10/2019,,India,5650.413347245527,7,creditcard,,2
U27837,74,M,2020-07-19,N/A,USA,4453.03897046178,0,UPI,no,2
U17532,61,female,2020-07-19,2021-08-02 00:00:00,,5786.061403583481,-1,creditcard,N,6
U22677,52,Other,2020-07-19,N/A,,6297.91478087877,ten,,Yes,1
U22841,,M,2020-07-19,N/A,,4001.637632157627,10,COD,Y,
U23893,72,,,2021-08-02 00:00:00,USA,4541.554607425034,10,,N,3
U09907,59,Female,09-07-2019,2021-08-02 00:00:00,USA,4241.3161854369555,2,Credit Card,no,1
U04777,48,Other,2020-07-19,,United States,1010.6415948190693,1,UPI,No,0
U29509,51,male,09-07-2019,2021-08-02 00:00:00,U.K.,5429.607372039161,11,upi,N,
U20238,89,female,not available,,India,6443.375537478599,7,COD,N,1
U29749,26,F,not available,N/A,U.S.A,6743.2513782608075,14,COD,N,3
U15338,52,Male,29/10/2019,N/A,India,1491.3412865051578,9,UPI,,5
U02491,58,,2020-07-19,,India,8969.495896492876,6,Debit Card,no,5
U27236,14,,not available,2021-08-02 00:00:00,U.K.,3682.8613203144923,10,COD,yes,4
U15328,10,Female,,N/A,United States,2892.124994813109,-1,,no,5
U14599,76,female,,2021-08-02 00:00:00,USA,5600.553337152316,-1,Credit Card,N,five
U19508,33,,09-07-2019,N/A,U.K.,2806.0312840853894,13,,Y,1
U22075,38,male,,2021-08-02 00:00:00,Germany,5624.865623147271,8,creditcard,No,3
U03051,24,female,2020-07-19,,Germany,5591.531667511305,8,,No,
U15979,13,Female,not available,,USA,7322.3253300602155,5,UPI,,3
U16388,53,male,not available,N/A,U.S.A,5673.905981048418,1,,,five
U21606,74,male,not available,,,4821.536038191321,,upi,no,0
U21699,88,,2020-07-19,2021-08-02 00:00:00,U.K.,2267.1086853668467,,NetBanking,,5
U21253,40,,29/10/2019,2021-08-02 00:00:00,USA,6969.928061336464,0,,,6
U00876,29,,09-07-2019,2021-08-02 00:00:00,USA,6186.364421513995,ten,,no,
U25567,19,,,2021-08-02 00:00:00,germany,3996.8833073864294,9,,,4
U23411,20,female,09-07-2019,,U.S.A,2643.230410414456,12,Credit Card,N,3
U04142,?,Female,09-07-2019,2021-08-02 00:00:00,,2127.301731602492,ten,COD,Y,3
U15202,37,M,not available,N/A,UK,3934.066099788647,13,Debit Card,No,1
U06966,47,male,,N/A,germany,7368.7626223345505,7,NetBanking,Yes,2
U07079,89,female,09-07-2019,,,2678.292585137281,0,Credit Card,,five
U07987,33,,not available,,U.S.A,3249.00116312932,7,NetBanking,N,5
U06799,48,female,2020-07-19,,United States,2732.783137616728,12,,N,3
U28940,60,Other,not available,,U.K.,8286.533320797867,8,creditcard,,2
U04465,85,female,not available,N/A,UK,3814.6965415956915,13,UPI,Yes,1
U17019,59,,2020-07-19,,UK,3933.0021809532714,12,NetBanking,N,1
U13417,16,,,N/A,india,4342.271093180322,8,,no,4
U18077,twenty,,,,U.K.,1373.2183484259658,6,,N,five
U26258,77,Male,,,U.K.,10951.238797156566,5,,Y,3
U21136,62,female,29/10/2019,,Germany,2078.33265943691,2,,Yes,3
U08311,46,,09-07-2019,,,5893.025099147439,2,creditcard,,4
U17214,,,not available,,India,2913.7159686956466,ten,upi,N,6
U14098,63,Male,29/10/2019,N/A,,2327.7512342567775,5,,no,
U28251,64,,09-07-2019,2021-08-02 00:00:00,India,4675.816877114579,7,UPI,N,2
U05177,84,Male,not available,,UK,7289.682729232813,12,UPI,Yes,6
U14262,40,female,,,USA,6164.21592553071,1,NetBanking,no,6
U25945,74,Male,2020-07-19,,india,2361.4614580422685,0,creditcard,Yes,five
U25316,68,,29/10/2019,N/A,india,4417.789250572047,13,,Yes,1
U08308,56,male,2020-07-19,2021-08-02 00:00:00,Germany,5752.263257598651,ten,UPI,N,2
U05949,58,F,,2021-08-02 00:00:00,United States,5710.566162652508,ten,COD,,2
U19222,27,male,09-07-2019,N/A,india,4440.814098593331,9,Debit Card,,4
U01150,12,male,2020-07-19,N/A,india,4202.94559190859,0,NetBanking,,1
U23944,27,Male,2020-07-19,N/A,U.S.A,6939.54202586966,,Credit Card,Y,0
U01931,67,F,09-07-2019,,Germany,8424.648106211796,8,COD,yes,4
U09204,80,female,29/10/2019,,U.S.A,5990.674049766016,2,UPI,yes,
U18048,twenty,Female,29/10/2019,,U.K.,5761.695789037809,8,COD,,2
U01081,34,Female,not available,N/A,U.S.A,3687.1873526977224,13,,yes,0
U29305,27,,not available,N/A,india,4508.952353806562,12,Credit Card,N,
U16896,61,male,,N/A,,4446.33642574463,12,UPI,No,4
U27425,52,Other,09-07-2019,,,5444.819634587259,4,,,
U13407,76,female,09-07-2019,,,5032.557157580855,7,,Y,6
U07805,16,,not available,2021-08-02 00:00:00,India,5600.9599519776675,4,Debit Card,Yes,2
U05237,83,Female,29/10/2019,N/A,,2666.8656065366135,,Credit Card,yes,1
U16943,53,F,29/10/2019,,,4805.338213472793,5,UPI,,4
U20056,53,male,not available,N/A,india,8645.18964233844,9,creditcard,,3
U12775,60,Male,09-07-2019,N/A,,5964.257981778868,2,UPI,no,5
U23788,,Male,2020-07-19,,germany,7701.322111884336,14,UPI,Yes,2
U16244,88,Female,2020-07-19,,india,5667.547123642743,5,Credit Card,Yes,5
U13184,200,,,,U.K.,5156.27405624503,-1,Debit Card,,0
U03343,30,M,29/10/2019,,,4957.225988295804,10,creditcard,Yes,4
U13500,46,M,09-07-2019,,UK,6566.0130068769395,4,UPI,,3
U20454,37,Other,29/10/2019,2021-08-02 00:00:00,india,4904.372402342965,7,upi,no,5
U29375,41,,2020-07-19,,United States,1950.2507856941183,2,,yes,2
U09662,66,F,09-07-2019,2021-08-02 00:00:00,,4334.996832341106,7,UPI,no,5
U16964,50,Male,not available,2021-08-02 00:00:00,germany,9287.65498812504,4,NetBanking,Y,6
U15125,63,F,2020-07-19,2021-08-02 00:00:00,germany,7600.573380918033,12,Credit Card,yes,
U23388,36,,2020-07-19,2021-08-02 00:00:00,United States,3856.666713908747,5,creditcard,No,1
U26870,83,female,09-07-2019,,germany,5919.234590543619,12,COD,No,0
U08130,49,,29/10/2019,,U.K.,2768.6450576531233,11,creditcard,N,0
U19531,50,Male,2020-07-19,,USA,7876.024669455752,11,Credit Card,N,0
U20633,79,Female,,N/A,India,7184.704231655449,9,Debit Card,,five
U01679,33,,2020-07-19,2021-08-02 00:00:00,,6023.1003252684295,12,creditcard,Yes,3
U03506,27,female,29/10/2019,N/A,,3564.411255184951,2,NetBanking,Yes,2
U13284,83,M,not available,N/A,United States,3137.324645887139,6,NetBanking,Yes,0
U07253,65,M,2020-07-19,,india,8204.235894028683,3,upi,N,
U19128,24,,09-07-2019,N/A,germany,4193.166830520101,1,,,0
U27932,81,Male,29/10/2019,2021-08-02 00:00:00,India,7158.087859097694,ten,,,
U28621,44,F,2020-07-19,2021-08-02 00:00:00,,3076.9156323652523,8,,,4
U09435,36,F,not available,N/A,,7353.542634602803,,NetBanking,No,0
U21572,12,,09-07-2019,2021-08-02 00:00:00,U.S.A,2800.739021979152,2,,No,2
U11310,30,,,,germany,3539.9772299382803,13,COD,No,1
U13296,48,Male,2020-07-19,,United States,8209.11448985265,7,UPI,,five
U18525,41,Other,2020-07-19,2021-08-02 00:00:00,UK,5727.404151348125,11,NetBanking,Y,
U13245,59,Male,29/10/2019,N/A,India,6480.5502980924875,8,,,five
U27635,200,,not available,2021-08-02 00:00:00,India,1051.3997976294959,ten,UPI,no,3
U29124,18,female,29/10/2019,,germany,5204.389765429256,7,NetBanking,Yes,3
U29899,59,male,,,India,898.0452889569651,14,,Y,2
U11151,10,M,,N/A,germany,2337.479742186419,8,UPI,,1
U10457,13,,2020-07-19,N/A,india,4198.112112533665,8,Debit Card,,1
U23001,13,male,,,germany,-1469.4997796728612,13,,no,5
U02479,43,Female,09-07-2019,2021-08-02 00:00:00,U.S.A,4998.2061939455125,7,upi,Yes,five
U22868,36,Other,2020-07-19,2021-08-02 00:00:00,USA,3829.11832588802,0,upi,Y,2
U29222,24,,09-07-2019,,germany,6856.7968734245505,14,NetBanking,Y,five
U26211,41,M,,,UK,4067.597685919887,3,COD,Y,3
U29984,50,,29/10/2019,,germany,8138.998373510916,3,COD,yes,5
U23805,80,,2020-07-19,,germany,3325.847079478457,8,upi,yes,
U26333,70,F,29/10/2019,N/A,,7242.634969780314,1,,Yes,five
U04452,72,,2020-07-19,,india,3656.2901453551176,,NetBanking,Y,4
U26646,70,,29/10/2019,N/A,UK,6676.417010156119,,NetBanking,Y,2
U05881,23,M,not available,,India,3955.8632621912775,4,,Y,5
U23049,32,Other,2020-07-19,,,5682.426498253456,5,Credit Card,,five
U14069,74,,2020-07-19,2021-08-02 00:00:00,USA,3762.835437807871,6,UPI,,2
U02849,41,F,09-07-2019,,India,6234.76454129771,0,upi,,5
U27827,50,F,not available,,germany,4772.310907930309,10,NetBanking,yes,2
U07390,35,Other,29/10/2019,,USA,1657.2522650100627,13,,no,6
U23289,57,Female,not available,2021-08-02 00:00:00,United States,6684.245834219896,14,,No,0
U11922,82,,29/10/2019,2021-08-02 00:00:00,Germany,3461.20520160494,,COD,No,3
U02489,25,M,2020-07-19,2021-08-02 00:00:00,UK,-546.8045086392576,2,COD,,5
U09823,40,Other,09-07-2019,2021-08-02 00:00:00,U.S.A,3290.6310964087397,6,creditcard,Yes,3
U27392,75,,29/10/2019,2021-08-02 00:00:00,germany,6170.291697335042,1,Credit Card,,five
U09207,41,,2020-07-19,2021-08-02 00:00:00,U.K.,4966.98884119752,1,Credit Card,,2
U09540,19,Other,,,,2876.6116874095687,-1,creditcard,,5
U16364,34,female,,,india,5449.3223345509205,14,COD,Yes,five
U04611,?,male,,2021-08-02 00:00:00,germany,3971.9740113228754,9,creditcard,N,3
U27663,54,male,2020-07-19,2021-08-02 00:00:00,U.K.,6651.270149674627,5,Debit Card,,1
U19223,33,Female,2020-07-19,,india,5362.1109113733455,5,upi,N,3
U24911,12,female,29/10/2019,2021-08-02 00:00:00,United States,8048.720250288551,6,,,0
U05878,71,Female,09-07-2019,,germany,4260.207988062216,10,creditcard,N,6
U29168,88,male,29/10/2019,2021-08-02 00:00:00,U.K.,3128.511015287031,12,creditcard,,1
U16347,76,Female,not available,,Germany,7654.373044386457,14,,No,
U25471,64,female,2020-07-19,,,1825.0168952933113,7,UPI,No,
U22687,19,Female,2020-07-19,,UK,3085.902056274122,9,NetBanking,Y,5
U28122,64,F,09-07-2019,N/A,UK,6892.534542021365,-1,upi,N,
