,user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
349,U02049,89,M,2020-07-19,,India,6574.669,6,Unknown,Unknown,1
350,U05423,71,Other,09-07-2019,,India,1758.8636,12,Unknown,Y,2
351,U14589,69,F,29/10/2019,2021-08-02 00:00:00,U.s.a,6937.175,10,Upi,N,4
352,U28299,14,M,29/10/2019,,Germany,4722.8447,12,Debitcard,Y,0
353,U20932,42,M,29/10/2019,2021-08-02 00:00:00,India,-47.265526,12,Netbanking,N,5
354,U19492,,M,,,,7761.298,1,Netbanking,N,0
355,U29855,64,F,not available,,,6874.6963,8,Upi,N,2
356,U28666,28,M,09-07-2019,2021-08-02 00:00:00,India,2631.7754,10,Upi,Y,0
357,U07158,26,,09-07-2019,,,4231.849,3,Upi,Unknown,3
358,U10248,51,M,29/10/2019,,Uk,6564.1,4,Creditcard,N,5
359,U07400,31,M,09-07-2019,2021-08-02 00:00:00,Uk,3163.504,9,Debitcard,Unknown,0
360,U19554,48,F,09-07-2019,2021-08-02 00:00:00,,3840.301,0,Unknown,Unknown,5
361,U09874,89,,29/10/2019,,,4586.55,13,Cod,N,1
362,U15151,36,F,29/10/2019,,USA,1829.2963,3,Unknown,N,5
363,U18639,85,M,not available,,Germany,2284.946,9,Unknown,N,3
364,U01154,55,M,29/10/2019,,U.k.,7397.6396,1,Debitcard,N,4
365,U04499,37,,29/10/2019,,USA,3609.9075,12,Creditcard,Y,3
366,U06295,61,F,not available,,United states,4393.355,4,Credit card,N,5
367,U22581,74,F,not available,,U.k.,4269.468,2,Unknown,N,3
368,U27767,48,F,09-07-2019,,Uk,4735.636,3,Unknown,Y,3
369,U26272,27,,29/10/2019,,U.s.a,8700.259,9,Upi,Y,3
370,U12183,31,,,2021-08-02 00:00:00,Germany,6574.0586,2,Cod,Y,3
371,U29299,77,Other,29/10/2019,,India,2422.7488,10,Netbanking,N,3
372,U12874,20,F,09-07-2019,2021-08-02 00:00:00,U.k.,4757.3774,7,Unknown,Y,1
373,U18032,?,,2020-07-19,2021-08-02 00:00:00,Germany,7182.3276,13,Cod,Y,5
374,U05539,73,,not available,,USA,-801.7685,0,Upi,N,1
375,U09637,80,,29/10/2019,,,3718.2793,12,Credit card,N,0
376,U20583,200,M,,2021-08-02 00:00:00,U.s.a,3748.3928,10,Upi,N,5
377,U28499,66,F,,,Uk,4287.972,0,Unknown,N,5
378,U24829,44,F,29/10/2019,,Uk,6970.848,12,Credit card,N,2
379,U15586,46,F,2020-07-19,,Germany,3379.2075,0,Debitcard,Unknown,3
380,U27759,59,,not available,,,7352.4565,3,Upi,Y,3
381,U02557,39,F,29/10/2019,2021-08-02 00:00:00,,2570.238,4,Upi,Unknown,2
382,U05592,26,Other,09-07-2019,,U.k.,5015.9717,8,Creditcard,Y,3
383,U16482,42,,not available,,Germany,4252.39,4,Cod,Y,3
384,U02200,25,F,,,Uk,2140.5493,10,Unknown,Y,0
385,U14172,24,F,2020-07-19,,India,6427.383,7,Debitcard,Unknown,5
386,U02961,22,M,09-07-2019,2021-08-02 00:00:00,Uk,5483.6133,12,Debitcard,N,1
387,U14207,12,Other,29/10/2019,,,9243.635,4,Upi,N,3
388,U21357,33,F,not available,,Uk,2204.8293,12,Upi,N,3
389,U20817,32,F,29/10/2019,,Germany,3564.4114,4,Unknown,Y,4
390,U11969,68,M,,2021-08-02 00:00:00,U.k.,2315.3625,9,Creditcard,N,3
391,U02869,64,M,2020-07-19,,United states,4382.4697,9,Upi,Y,5
392,U27810,74,F,09-07-2019,,,3572.7173,1,Credit card,N,1
393,U28367,41,M,,,India,2844.5679,0,Cod,N,2
394,U17340,69,,29/10/2019,,,873.72186,12,Credit card,Unknown,3
395,U13992,39,F,09-07-2019,,Uk,3503.3398,8,Upi,Y,4
396,U28643,75,M,29/10/2019,,Germany,9866.994,7,Upi,N,4
397,U24736,27,M,29/10/2019,2021-08-02 00:00:00,United states,2871.6382,14,Debitcard,Unknown,0
398,U05699,68,M,2020-07-19,,India,6233.804,0,Upi,Y,5
399,U23328,62,M,2020-07-19,2021-08-02 00:00:00,Uk,7542.9106,10,Upi,Unknown,5
400,U20877,73,M,2020-07-19,,U.k.,4912.122,1,Netbanking,Y,4
401,U25876,39,,2020-07-19,,Uk,2636.603,13,Cod,N,3
402,U21295,27,F,2020-07-19,2021-08-02 00:00:00,Uk,1762.3728,12,Upi,N,5
403,U03987,14,M,not available,2021-08-02 00:00:00,U.k.,7321.7144,3,Creditcard,Y,5
404,U26103,78,,2020-07-19,,,7632.0103,5,Cod,Y,2
405,U22399,17,F,2020-07-19,,Germany,5854.917,1,Unknown,N,2
406,U13446,18,F,09-07-2019,,U.s.a,2540.609,14,Debitcard,Unknown,0
407,U01218,41,M,09-07-2019,2021-08-02 00:00:00,U.k.,1171.3674,0,Credit card,N,4
408,U20880,23,,09-07-2019,2021-08-02 00:00:00,,2133.958,10,Credit card,Unknown,2
409,U04735,22,M,not available,,USA,5236.859,10,Credit card,Y,3
410,U11296,27,F,2020-07-19,,,9097.637,14,Netbanking,Unknown,0
411,U27311,77,F,not available,,USA,7064.064,13,Unknown,Y,2
412,U04555,31,,not available,2021-08-02 00:00:00,Germany,3212.754,0,Creditcard,Unknown,2
413,U09146,29,M,29/10/2019,2021-08-02 00:00:00,India,5361.029,9,Unknown,Y,5
414,U08050,24,,not available,,U.k.,3812.1497,8,Cod,N,4
415,U12757,16,F,29/10/2019,,Germany,2657.5273,6,Netbanking,Unknown,2
416,U19830,86,,,,U.s.a,3905.0852,3,Unknown,N,0
417,U17429,39,,09-07-2019,,India,5222.6064,11,Unknown,N,5
418,U06893,14,M,29/10/2019,,Germany,3618.9949,10,Unknown,N,5
419,U18077,10,,,,Germany,6112.9106,11,Cod,Unknown,5
420,U14373,69,Other,not available,,United states,2914.6636,13,Debitcard,Y,2
421,U14565,40,,29/10/2019,,,1280.5017,0,Creditcard,Y,5
422,U03436,29,Other,not available,,Germany,4271.6787,4,Cod,Y,5
423,U08754,,,29/10/2019,,United states,5481.1445,10,Unknown,Y,3
424,U10677,73,F,09-07-2019,2021-08-02 00:00:00,U.s.a,4653.4473,9,Upi,Y,5
425,U05895,73,F,not available,,U.k.,6763.283,2,Creditcard,Y,4
426,U19738,38,F,2020-07-19,,Germany,2756.4907,7,Cod,N,5
427,U16609,19,F,2020-07-19,,India,5968.922,11,Unknown,Y,5
428,U15636,38,,29/10/2019,,Germany,7355.486,2,Credit card,Unknown,2
429,U21277,40,F,09-07-2019,,,4601.3706,11,Upi,N,3
430,U07022,84,M,not available,,Germany,7298.508,8,Creditcard,Unknown,1
431,U09151,39,M,not available,,U.k.,4636.283,6,Debitcard,N,3
432,U05600,34,M,29/10/2019,,United states,3603.727,9,Creditcard,N,0
433,U29124,89,,09-07-2019,,Uk,925.8124,7,Debitcard,Y,5
434,U27643,67,M,,,India,6389.8115,7,Creditcard,Y,2
435,U07996,66,F,not available,,Germany,3553.3496,5,Unknown,Y,0
436,U09007,72,Other,,2021-08-02 00:00:00,India,4511.327,2,Credit card,Unknown,1
437,U12946,46,M,not available,,,3321.3235,5,Creditcard,Unknown,0
438,U24067,67,F,29/10/2019,,Germany,8556.266,0,Cod,Y,1
439,U04642,37,M,09-07-2019,,U.s.a,2468.721,10,Upi,N,3
440,U29887,36,M,2020-07-19,2021-08-02 00:00:00,USA,4480.761,8,Debitcard,N,2
441,U11312,79,F,29/10/2019,,India,6004.249,6,Unknown,N,5
442,U07679,46,Other,2020-07-19,,Germany,6595.6816,11,Upi,Y,1
443,U08208,15,M,,,,4392.302,6,Credit card,Y,3
444,U23723,86,,,,United states,5307.6553,11,Unknown,N,3
445,U25819,71,F,29/10/2019,2021-08-02 00:00:00,U.k.,5697.3213,11,Cod,Y,5
446,U18589,42,M,,,U.s.a,4795.761,2,Upi,Y,1
447,U10716,87,M,not available,2021-08-02 00:00:00,,4565.493,7,Netbanking,Unknown,3
448,U17453,49,F,09-07-2019,2021-08-02 00:00:00,,5478.361,3,Netbanking,Y,4
449,U03444,50,F,29/10/2019,,Germany,3644.8748,9,Cod,Y,3
450,U10757,51,M,,,Germany,4359.8286,5,Debitcard,N,3
451,U14434,18,F,,,India,4104.627,0,Debitcard,N,1
452,U01060,27,,,,USA,5496.0996,3,Debitcard,N,2
453,U18711,24,Other,,,,5400.6743,7,Netbanking,Unknown,5
454,U03420,13,M,2020-07-19,,U.s.a,5559.3457,13,Upi,Unknown,3
455,U00301,43,M,not available,2021-08-02 00:00:00,Germany,2855.837,4,Cod,Unknown,2
456,U12468,71,M,not available,,Germany,6431.762,10,Unknown,N,0
457,U16990,47,F,,,U.k.,2415.0886,7,Cod,N,5
458,U19554,20,,2020-07-19,,United states,4097.8467,3,Debitcard,N,5
459,U00699,80,F,,2021-08-02 00:00:00,USA,4083.4106,11,Netbanking,N,5
460,U21472,32,F,09-07-2019,,U.k.,5784.7314,3,Unknown,Y,0
461,U25715,29,Other,not available,,Germany,6670.871,13,Unknown,Y,5
462,U00190,65,M,29/10/2019,2021-08-02 00:00:00,United states,5311.006,13,Unknown,Unknown,3
463,U10492,62,M,09-07-2019,,Uk,3820.9739,7,Unknown,Y,4
464,U17364,11,F,2020-07-19,2021-08-02 00:00:00,,6685.251,8,Credit card,Y,5
465,U02975,30,Other,29/10/2019,,India,2743.865,4,Netbanking,Y,4
466,U06102,85,F,09-07-2019,,Germany,3161.2637,8,Unknown,Y,0
467,U17568,51,M,,,,6793.5957,13,Upi,Y,3
468,U19711,66,,,,U.k.,7380.809,12,Unknown,Unknown,3
469,U19778,58,M,not available,,United states,5452.7607,0,Cod,N,5
470,U24703,19,Other,29/10/2019,2021-08-02 00:00:00,India,6508.625,2,Debitcard,Unknown,2
471,U26641,81,M,29/10/2019,2021-08-02 00:00:00,Germany,5098.708,2,Upi,Y,3
472,U01816,70,M,2020-07-19,,U.k.,6136.235,2,Unknown,Unknown,4
473,U22238,30,M,not available,,,6560.609,7,Upi,Unknown,5
474,U23093,69,F,,,Germany,6592.5537,0,Netbanking,N,4
475,U00569,22,M,29/10/2019,,India,6556.575,0,Credit card,Unknown,3
476,U05442,57,M,29/10/2019,2021-08-02 00:00:00,India,8220.622,11,Creditcard,N,4
477,U01895,49,,not available,,USA,5137.2393,8,Unknown,Y,3
478,U19117,72,,29/10/2019,,U.s.a,5822.381,10,Credit card,N,0
479,U03863,85,F,29/10/2019,,Uk,2750.8193,3,Cod,N,3
480,U12913,20,M,09-07-2019,,U.s.a,4920.4688,1,Creditcard,Y,3
481,U07455,18,Other,29/10/2019,,Germany,6278.2686,0,Unknown,N,1
482,U04014,66,M,2020-07-19,2021-08-02 00:00:00,U.s.a,4990.7363,11,Unknown,Unknown,3
483,U11093,60,,not available,,,4905.9463,4,Upi,Y,3
484,U18070,49,M,not available,2021-08-02 00:00:00,USA,4992.009,14,Netbanking,Unknown,4
485,U03009,85,M,2020-07-19,2021-08-02 00:00:00,,5472.7046,13,Netbanking,Y,2
486,U24190,82,F,09-07-2019,,India,5274.3994,7,Unknown,Unknown,1
487,U16538,73,F,09-07-2019,,India,3010.8525,7,Unknown,N,5
488,U10729,79,M,,,Uk,3574.0815,10,Creditcard,N,5
489,U01409,73,F,29/10/2019,,Germany,5391.5283,0,Upi,N,1
490,U12249,34,M,2020-07-19,2021-08-02 00:00:00,India,4824.7363,8,Debitcard,Y,5
491,U00784,37,M,not available,2021-08-02 00:00:00,India,5206.0967,13,Creditcard,Unknown,5
492,U27751,19,F,09-07-2019,,,4219.5757,12,Unknown,Y,5
493,U08096,37,,2020-07-19,,Germany,8888.592,6,Credit card,N,2
494,U07560,45,Other,,2021-08-02 00:00:00,India,7185.3447,1,Upi,Y,5
495,U12533,20,F,,2021-08-02 00:00:00,Germany,2664.3157,9,Creditcard,Y,3
496,U07343,30,,29/10/2019,,USA,5648.6807,14,Unknown,Unknown,3
497,U07206,35,M,09-07-2019,2021-08-02 00:00:00,USA,4636.125,3,Cod,N,2
498,U21980,27,F,,,United states,4267.1606,0,Debitcard,Unknown,5
499,U05801,77,M,29/10/2019,,Uk,3777.9878,7,Upi,Y,5
500,U19190,50,M,09-07-2019,,USA,7802.9546,11,Upi,Unknown,0
501,U16921,24,F,,,Uk,6174.3926,12,Cod,Unknown,0
502,U05986,32,M,not available,,Germany,3988.7708,5,Upi,Y,5
503,U18225,50,F,not available,,Uk,3779.929,10,Debitcard,N,3
504,U29592,15,F,2020-07-19,2021-08-02 00:00:00,U.k.,6102.2646,1,Upi,Unknown,5
505,U10647,80,M,not available,2021-08-02 00:00:00,U.s.a,5417.1724,7,Unknown,N,5
506,U08716,69,F,not available,,Germany,6226.12,4,Unknown,Unknown,3
507,U23355,88,M,09-07-2019,2021-08-02 00:00:00,U.s.a,4077.6184,12,Unknown,Unknown,4
508,U22009,61,M,29/10/2019,,India,2915.9695,0,Upi,Unknown,5
509,U19334,18,F,not available,,United states,1425.9315,11,Unknown,Y,0
510,U24376,39,M,09-07-2019,,,6622.449,0,Credit card,Y,5
511,U12323,53,,not available,,,5151.125,2,Unknown,Y,3
512,U04780,71,M,,,Germany,2166.8203,10,Upi,Unknown,3
513,U28691,52,F,09-07-2019,,India,4808.491,2,Unknown,N,5
514,U02368,37,M,29/10/2019,,U.k.,5102.958,0,Credit card,Y,4
515,U12039,17,F,2020-07-19,2021-08-02 00:00:00,Uk,6569.196,4,Credit card,N,3
516,U06655,60,F,29/10/2019,,Uk,4732.262,0,Creditcard,Y,3
517,U08173,39,,2020-07-19,,USA,3573.3552,10,Debitcard,Y,4
518,U04495,20,F,not available,,USA,7653.464,10,Upi,Y,0
519,U10893,29,F,09-07-2019,2021-08-02 00:00:00,Germany,4639.06,0,Unknown,Unknown,3
520,U25547,40,F,29/10/2019,,India,3442.2673,5,Upi,N,3
521,U22386,43,,,,,2727.345,1,Upi,N,4
522,U22998,21,M,29/10/2019,,U.s.a,6574.0586,0,Unknown,Unknown,5
523,U25742,57,M,2020-07-19,,USA,4173.9595,7,Unknown,Unknown,4
524,U13403,37,F,not available,,Germany,7269.113,12,Debitcard,N,5
525,U13121,76,Other,09-07-2019,,Uk,5210.325,12,Upi,N,3
526,U22303,72,M,not available,,,3578.868,4,Upi,Unknown,5
527,U10966,57,M,,2021-08-02 00:00:00,,6513.9277,0,Upi,Unknown,5
528,U26558,51,Other,2020-07-19,,,5217.769,14,Unknown,N,5
529,U00853,61,,2020-07-19,,Germany,6655.0146,11,Netbanking,Y,2
530,U20530,14,M,2020-07-19,,India,7314.3535,10,Unknown,Unknown,4
531,U28312,86,M,not available,2021-08-02 00:00:00,Germany,1103.3613,7,Unknown,N,0
532,U20153,21,Other,,,Uk,1532.1708,4,Debitcard,Y,3
533,U16958,68,Other,29/10/2019,,India,5650.4136,7,Creditcard,Unknown,2
534,U27837,74,M,2020-07-19,,USA,4453.039,0,Upi,N,2
535,U17532,61,F,2020-07-19,2021-08-02 00:00:00,,5786.0615,0,Creditcard,N,5
536,U22677,52,Other,2020-07-19,,,6297.9146,10,Unknown,Y,1
537,U22841,,M,2020-07-19,,,4001.6377,10,Cod,Y,3
538,U23893,72,,,2021-08-02 00:00:00,USA,4541.5547,10,Unknown,N,3
539,U09907,59,F,09-07-2019,2021-08-02 00:00:00,USA,4241.3164,2,Credit card,N,1
540,U04777,48,Other,2020-07-19,,United states,1010.6416,1,Upi,N,0
541,U29509,51,M,09-07-2019,2021-08-02 00:00:00,U.k.,5429.6074,11,Upi,N,3
542,U20238,89,F,not available,,India,6443.3755,7,Cod,N,1
543,U29749,26,F,not available,,U.s.a,6743.2515,14,Cod,N,3
544,U15338,52,M,29/10/2019,,India,1491.3413,9,Upi,Unknown,5
545,U02491,58,,2020-07-19,,India,8969.496,6,Debitcard,N,5
546,U27236,14,,not available,2021-08-02 00:00:00,U.k.,3682.8613,10,Cod,Y,4
547,U15328,10,F,,,United states,2892.125,0,Unknown,N,5
548,U14599,76,F,,2021-08-02 00:00:00,USA,5600.553,0,Credit card,N,5
549,U19508,33,,09-07-2019,,U.k.,2806.0312,13,Unknown,Y,1
550,U22075,38,M,,2021-08-02 00:00:00,Germany,5624.8657,8,Creditcard,N,3
551,U03051,24,F,2020-07-19,,Germany,5591.5317,8,Unknown,N,3
552,U15979,13,F,not available,,USA,7322.325,5,Upi,Unknown,3
553,U16388,53,M,not available,,U.s.a,5673.906,1,Unknown,Unknown,5
554,U21606,74,M,not available,,,4821.536,7,Upi,N,0
555,U21699,88,,2020-07-19,2021-08-02 00:00:00,U.k.,2267.1086,7,Netbanking,Unknown,5
556,U21253,40,,29/10/2019,2021-08-02 00:00:00,USA,6969.928,0,Unknown,Unknown,5
557,U00876,29,,09-07-2019,2021-08-02 00:00:00,USA,6186.3643,10,Unknown,N,3
558,U25567,19,,,2021-08-02 00:00:00,Germany,3996.8833,9,Unknown,Unknown,4
559,U23411,20,F,09-07-2019,,U.s.a,2643.2305,12,Credit card,N,3
560,U04142,?,F,09-07-2019,2021-08-02 00:00:00,,2127.3018,10,Cod,Y,3
561,U15202,37,M,not available,,Uk,3934.0662,13,Debitcard,N,1
562,U06966,47,M,,,Germany,7368.7627,7,Netbanking,Y,2
563,U07079,89,F,09-07-2019,,,2678.2925,0,Credit card,Unknown,5
564,U07987,33,,not available,,U.s.a,3249.0012,7,Netbanking,N,5
565,U06799,48,F,2020-07-19,,United states,2732.7832,12,Unknown,N,3
566,U28940,60,Other,not available,,U.k.,8286.533,8,Creditcard,Unknown,2
567,U04465,85,F,not available,,Uk,3814.6965,13,Upi,Y,1
568,U17019,59,,2020-07-19,,Uk,3933.0022,12,Netbanking,N,1
569,U13417,16,,,,India,4342.271,8,Unknown,N,4
570,U18077,20,,,,U.k.,1373.2184,6,Unknown,N,5
571,U26258,77,M,,,U.k.,10951.239,5,Unknown,Y,3
572,U21136,62,F,29/10/2019,,Germany,2078.3328,2,Unknown,Y,3
573,U08311,46,,09-07-2019,,,5893.025,2,Creditcard,Unknown,4
574,U17214,,,not available,,India,2913.716,10,Upi,N,5
575,U14098,63,M,29/10/2019,,,2327.7512,5,Unknown,N,3
576,U28251,64,,09-07-2019,2021-08-02 00:00:00,India,4675.817,7,Upi,N,2
577,U05177,84,M,not available,,Uk,7289.6826,12,Upi,Y,5
578,U14262,40,F,,,USA,6164.216,1,Netbanking,N,5
579,U25945,74,M,2020-07-19,,India,2361.4614,0,Creditcard,Y,5
580,U25316,68,,29/10/2019,,India,4417.789,13,Unknown,Y,1
581,U08308,56,M,2020-07-19,2021-08-02 00:00:00,Germany,5752.263,10,Upi,N,2
582,U05949,58,F,,2021-08-02 00:00:00,United states,5710.5664,10,Cod,Unknown,2
583,U19222,27,M,09-07-2019,,India,4440.814,9,Debitcard,Unknown,4
584,U01150,12,M,2020-07-19,,India,4202.946,0,Netbanking,Unknown,1
585,U23944,27,M,2020-07-19,,U.s.a,6939.542,7,Credit card,Y,0
586,U01931,67,F,09-07-2019,,Germany,8424.648,8,Cod,Y,4
587,U09204,80,F,29/10/2019,,U.s.a,5990.674,2,Upi,Y,3
588,U18048,20,F,29/10/2019,,U.k.,5761.696,8,Cod,Unknown,2
589,U01081,34,F,not available,,U.s.a,3687.1873,13,Unknown,Y,0
590,U29305,27,,not available,,India,4508.952,12,Credit card,N,3
591,U16896,61,M,,,,4446.3364,12,Upi,N,4
592,U27425,52,Other,09-07-2019,,,5444.82,4,Unknown,Unknown,3
593,U13407,76,F,09-07-2019,,,5032.557,7,Unknown,Y,5
594,U07805,16,,not available,2021-08-02 00:00:00,India,5600.96,4,Debitcard,Y,2
595,U05237,83,F,29/10/2019,,,2666.8657,7,Credit card,Y,1
596,U16943,53,F,29/10/2019,,,4805.3384,5,Upi,Unknown,4
597,U20056,53,M,not available,,India,8645.189,9,Creditcard,Unknown,3
598,U12775,60,M,09-07-2019,,,5964.258,2,Upi,N,5
599,U23788,,M,2020-07-19,,Germany,7701.3223,14,Upi,Y,2
600,U16244,88,F,2020-07-19,,India,5667.5474,5,Credit card,Y,5
601,U13184,200,,,,U.k.,5156.274,0,Debitcard,Unknown,0
602,U03343,30,M,29/10/2019,,,4957.226,10,Creditcard,Y,4
603,U13500,46,M,09-07-2019,,Uk,6566.013,4,Upi,Unknown,3
604,U20454,37,Other,29/10/2019,2021-08-02 00:00:00,India,4904.3726,7,Upi,N,5
605,U29375,41,,2020-07-19,,United states,1950.2507,2,Unknown,Y,2
606,U09662,66,F,09-07-2019,2021-08-02 00:00:00,,4334.997,7,Upi,N,5
607,U16964,50,M,not available,2021-08-02 00:00:00,Germany,9287.655,4,Netbanking,Y,5
608,U15125,63,F,2020-07-19,2021-08-02 00:00:00,Germany,7600.573,12,Credit card,Y,3
609,U23388,36,,2020-07-19,2021-08-02 00:00:00,United states,3856.6667,5,Creditcard,N,1
610,U26870,83,F,09-07-2019,,Germany,5919.2344,12,Cod,N,0
611,U08130,49,,29/10/2019,,U.k.,2768.645,11,Creditcard,N,0
612,U19531,50,M,2020-07-19,,USA,7876.025,11,Credit card,N,0
613,U20633,79,F,,,India,7184.704,9,Debitcard,Unknown,5
614,U01679,33,,2020-07-19,2021-08-02 00:00:00,,6023.1,12,Creditcard,Y,3
615,U03506,27,F,29/10/2019,,,3564.4114,2,Netbanking,Y,2
616,U13284,83,M,not available,,United states,3137.3247,6,Netbanking,Y,0
617,U07253,65,M,2020-07-19,,India,8204.236,3,Upi,N,3
618,U19128,24,,09-07-2019,,Germany,4193.167,1,Unknown,Unknown,0
619,U27932,81,M,29/10/2019,2021-08-02 00:00:00,India,7158.088,10,Unknown,Unknown,3
620,U28621,44,F,2020-07-19,2021-08-02 00:00:00,,3076.9155,8,Unknown,Unknown,4
621,U09435,36,F,not available,,,7353.5425,7,Netbanking,N,0
622,U21572,12,,09-07-2019,2021-08-02 00:00:00,U.s.a,2800.739,2,Unknown,N,2
623,U11310,30,,,,Germany,3539.9773,13,Cod,N,1
624,U13296,48,M,2020-07-19,,United states,8209.114,7,Upi,Unknown,5
625,U18525,41,Other,2020-07-19,2021-08-02 00:00:00,Uk,5727.4043,11,Netbanking,Y,3
626,U13245,59,M,29/10/2019,,India,6480.5503,8,Unknown,Unknown,5
627,U27635,200,,not available,2021-08-02 00:00:00,India,1051.3998,10,Upi,N,3
628,U29124,18,F,29/10/2019,,Germany,5204.3896,7,Netbanking,Y,3
629,U29899,59,M,,,India,898.0453,14,Unknown,Y,2
630,U11151,10,M,,,Germany,2337.4797,8,Upi,Unknown,1
631,U10457,13,,2020-07-19,,India,4198.1123,8,Debitcard,Unknown,1
632,U23001,13,M,,,Germany,-1469.4998,13,Unknown,N,5
633,U02479,43,F,09-07-2019,2021-08-02 00:00:00,U.s.a,4998.206,7,Upi,Y,5
634,U22868,36,Other,2020-07-19,2021-08-02 00:00:00,USA,3829.1184,0,Upi,Y,2
635,U29222,24,,09-07-2019,,Germany,6856.797,14,Netbanking,Y,5
636,U26211,41,M,,,Uk,4067.5977,3,Cod,Y,3
637,U29984,50,,29/10/2019,,Germany,8138.9985,3,Cod,Y,5
638,U23805,80,,2020-07-19,,Germany,3325.8472,8,Upi,Y,3
639,U26333,70,F,29/10/2019,,,7242.635,1,Unknown,Y,5
640,U04452,72,,2020-07-19,,India,3656.29,7,Netbanking,Y,4
641,U26646,70,,29/10/2019,,Uk,6676.417,7,Netbanking,Y,2
642,U05881,23,M,not available,,India,3955.8633,4,Unknown,Y,5
643,U23049,32,Other,2020-07-19,,,5682.4263,5,Credit card,Unknown,5
644,U14069,74,,2020-07-19,2021-08-02 00:00:00,USA,3762.8354,6,Upi,Unknown,2
645,U02849,41,F,09-07-2019,,India,6234.7646,0,Upi,Unknown,5
646,U27827,50,F,not available,,Germany,4772.311,10,Netbanking,Y,2
647,U07390,35,Other,29/10/2019,,USA,1657.2523,13,Unknown,N,5
648,U23289,57,F,not available,2021-08-02 00:00:00,United states,6684.2456,14,Unknown,N,0
649,U11922,82,,29/10/2019,2021-08-02 00:00:00,Germany,3461.2053,7,Cod,N,3
650,U02489,25,M,2020-07-19,2021-08-02 00:00:00,Uk,-546.8045,2,Cod,Unknown,5
651,U09823,40,Other,09-07-2019,2021-08-02 00:00:00,U.s.a,3290.631,6,Creditcard,Y,3
652,U27392,75,,29/10/2019,2021-08-02 00:00:00,Germany,6170.2915,1,Credit card,Unknown,5
653,U09207,41,,2020-07-19,2021-08-02 00:00:00,U.k.,4966.989,1,Credit card,Unknown,2
654,U09540,19,Other,,,,2876.6116,0,Creditcard,Unknown,5
655,U16364,34,F,,,India,5449.3223,14,Cod,Y,5
656,U04611,?,M,,2021-08-02 00:00:00,Germany,3971.974,9,Creditcard,N,3
657,U27663,54,M,2020-07-19,2021-08-02 00:00:00,U.k.,6651.27,5,Debitcard,Unknown,1
658,U19223,33,F,2020-07-19,,India,5362.111,5,Upi,N,3
659,U24911,12,F,29/10/2019,2021-08-02 00:00:00,United states,8048.72,6,Unknown,Unknown,0
660,U05878,71,F,09-07-2019,,Germany,4260.208,10,Creditcard,N,5
661,U29168,88,M,29/10/2019,2021-08-02 00:00:00,U.k.,3128.511,12,Creditcard,Unknown,1
662,U16347,76,F,not available,,Germany,7654.373,14,Unknown,N,3
663,U25471,64,F,2020-07-19,,,1825.0168,7,Upi,N,3
664,U22687,19,F,2020-07-19,,Uk,3085.902,9,Netbanking,Y,5
665,U28122,64,F,09-07-2019,,Uk,6892.5347,0,Upi,N,3
666,U00851,31,Other,29/10/2019,,U.s.a,1389.7057,10,Debitcard,Unknown,2
667,U18071,23,F,29/10/2019,,,5805.3965,1,Unknown,Unknown,4
668,U26507,82,,2020-07-19,,United states,3973.2976,13,Upi,N,4
669,U06833,?,F,,,United states,3129.9534,10,Unknown,N,2
670,U11938,17,M,29/10/2019,,United states,6742.0796,7,Netbanking,Unknown,4
671,U02427,24,,not available,2021-08-02 00:00:00,,5797.3594,0,Unknown,Unknown,4
672,U26144,24,F,,,USA,6608.9365,8,Unknown,Unknown,1
673,U04000,61,F,,,,6246.7505,7,Credit card,Y,3
674,U05052,79,M,29/10/2019,2021-08-02 00:00:00,,6272.9644,10,Cod,Unknown,2
675,U02738,63,,,,Germany,3942.178,6,Unknown,Unknown,4
676,U28074,85,F,not available,,U.s.a,3383.324,1,Creditcard,Y,4
677,U22116,51,M,29/10/2019,,USA,7051.169,9,Netbanking,N,3
678,U05387,28,M,09-07-2019,,U.s.a,5038.9272,0,Netbanking,Unknown,0
679,U08002,49,M,29/10/2019,,United states,7169.8154,13,Cod,Unknown,1
680,U05536,78,,2020-07-19,,Germany,5822.695,7,Netbanking,Y,5
681,U13479,36,M,09-07-2019,2021-08-02 00:00:00,,8380.159,11,Credit card,N,1
682,U03913,83,F,29/10/2019,,United states,7347.995,2,Credit card,N,3
683,U17450,52,,,,Uk,5434.8823,10,Creditcard,Unknown,3
684,U24107,61,Other,2020-07-19,2021-08-02 00:00:00,Germany,6090.333,2,Netbanking,Unknown,5
685,U20764,55,Other,2020-07-19,,Germany,3308.7766,6,Upi,Y,0
686,U10636,23,,09-07-2019,2021-08-02 00:00:00,USA,4241.2954,2,Unknown,Unknown,1
687,U20491,73,M,not available,2021-08-02 00:00:00,Germany,3064.7395,14,Creditcard,Y,3
688,U05726,70,F,2020-07-19,2021-08-02 00:00:00,,5389.539,2,Debitcard,Unknown,5
689,U03373,67,M,29/10/2019,,Germany,5433.327,6,Debitcard,Y,3
690,U12161,58,F,,2021-08-02 00:00:00,Germany,2978.6685,11,Cod,Y,5
691,U27122,88,F,09-07-2019,,Germany,1828.3063,7,Unknown,Y,5
692,U25329,38,M,not available,2021-08-02 00:00:00,U.k.,1283.9221,12,Credit card,Unknown,5
693,U02082,35,F,,2021-08-02 00:00:00,United states,5038.5806,4,Unknown,Y,0
